Date,Open,High,Low,Close,Volume
15/02/2019,276.359985,277.410004,276.130005,277.369995,94464200
14/02/2019,273.779999,275.640015,272.869995,274.380005,83234400
13/02/2019,275.029999,275.929993,274.559998,274.98999,65277200
12/02/2019,272.420013,274.519989,272.339996,274.100006,72270200
11/02/2019,271.200012,271.48999,270.029999,270.619995,68021400
08/02/2019,268.75,270.579987,267.829987,270.470001,75788900
07/02/2019,270.940002,271.549988,268.290009,270.140015,95482000
06/02/2019,272.790009,273.339996,271.920013,272.73999,58347800
05/02/2019,272.440002,273.440002,271.880005,273.100006,79552800
04/02/2019,270.109985,272.029999,269.359985,271.959991,60744800
01/02/2019,270.149994,271.200012,269.179993,270.059998,85782500
31/01/2019,267.51001,270.470001,267.269989,269.929993,104012100
30/01/2019,265.100006,268.519989,264.25,267.579987,92473700
29/01/2019,263.920013,264.549988,262.480011,263.410004,66136300
28/01/2019,263.390015,263.829987,261.790009,263.76001,85613700
25/01/2019,265.609985,266.700012,263.660004,265.779999,96883400
24/01/2019,263.209991,264.200012,262.079987,263.549988,59204100
23/01/2019,264.01001,264.790009,260.660004,263.410004,86030300
22/01/2019,264.820007,265.059998,261.059998,262.859985,115531200
18/01/2019,264.980011,266.980011,263,266.459991,127900300
17/01/2019,260.01001,263.920013,259.959991,262.959991,96118400
16/01/2019,260.829987,261.970001,260.600006,260.980011,77636700
15/01/2019,257.820007,260.700012,257.809998,260.350006,85208300
14/01/2019,256.859985,258.299988,256.410004,257.399994,70908200
11/01/2019,257.679993,259.01001,257.029999,258.980011,73858100
10/01/2019,256.26001,259.160004,255.5,258.880005,96823900
09/01/2019,257.559998,258.910004,256.190002,257.970001,95006600
08/01/2019,256.820007,257.309998,254,256.769989,102512600
07/01/2019,252.690002,255.949997,251.690002,254.380005,103139100
04/01/2019,247.589996,253.110001,247.169998,252.389999,142628800
03/01/2019,248.229996,248.570007,243.669998,244.210007,144140700
02/01/2019,245.979996,251.210007,245.949997,250.179993,126925200
31/12/2018,249.559998,250.190002,247.470001,249.919998,144299400
28/12/2018,249.580002,251.399994,246.449997,247.75,153100200
27/12/2018,242.570007,248.289993,238.960007,248.070007,186267300
26/12/2018,235.970001,246.179993,233.759995,246.179993,218485400
24/12/2018,239.039993,240.839996,234.270004,234.339996,147311600
21/12/2018,246.740005,249.710007,239.979996,240.699997,255345600
20/12/2018,249.860001,251.619995,244.649994,247.169998,252053400
19/12/2018,255.169998,259.399994,249.350006,251.259995,214992800
18/12/2018,257.200012,257.950012,253.279999,255.080002,134515100
17/12/2018,259.399994,260.649994,253.529999,255.360001,165492300
14/12/2018,262.959991,264.029999,259.850006,260.470001,116961100
13/12/2018,266.519989,267.48999,264.119995,265.369995,96662700
12/12/2018,267.470001,269,265.369995,265.459991,97976700
11/12/2018,267.660004,267.869995,262.480011,264.130005,121504400
10/12/2018,263.369995,265.160004,258.619995,264.070007,151445900
07/12/2018,269.459991,271.220001,262.630005,263.570007,161018900
06/12/2018,265.920013,269.970001,262.440002,269.839996,204185400
04/12/2018,278.369995,278.850006,269.899994,270.25,177986000
03/12/2018,280.279999,280.399994,277.51001,279.299988,103176300
