Date,Open,High,Low,Close,Volume
15/02/2019,256.170013,258.679993,256.149994,258.649994,4611300
14/02/2019,254.539993,256.170013,253.619995,255.160004,3811000
13/02/2019,255.529999,256.559998,255.119995,255.800003,2918200
12/02/2019,252.720001,254.880005,252.669998,254.529999,3080600
11/02/2019,252.119995,252.320007,250.350006,250.940002,2677600
08/02/2019,250.509995,251.369995,249.130005,251.320007,2942300
07/02/2019,252.399994,253.339996,250.169998,251.899994,3884800
06/02/2019,253.630005,254.350006,253.050003,253.869995,1913500
05/02/2019,253.360001,254.199997,252.809998,253.960007,3090500
04/02/2019,250.429993,252.350006,249.679993,252.320007,2576100
01/02/2019,250.669998,251.850006,249.75,250.479996,3971400
31/01/2019,248.949997,250.429993,248.339996,250.119995,5649600
30/01/2019,248.410004,251,247.779999,250.179993,5686200
29/01/2019,245.350006,246.649994,244.949997,245.710007,2432900
28/01/2019,244.729996,245.229996,243.139999,245.100006,3560300
25/01/2019,247.389999,248.550003,246.679993,247.389999,4110600
24/01/2019,245.470001,246.199997,244.130005,245.470001,2840400
23/01/2019,246.149994,246.919998,242.979996,245.720001,4330300
22/01/2019,245.350006,245.740005,242.350006,244,5218500
18/01/2019,245.649994,247.399994,244.509995,247.050003,5393200
17/01/2019,241.229996,244.809998,241.039993,243.800003,4108400
16/01/2019,241.360001,242.899994,241.139999,241.860001,3718500
15/01/2019,238.940002,241.029999,238.889999,240.639999,3940300
14/01/2019,237.929993,239.649994,237.639999,238.940002,2330700
11/01/2019,238.869995,239.940002,237.960007,239.880005,2047200
10/01/2019,237.639999,240.160004,237.039993,240,3052200
09/01/2019,238.929993,239.880005,237.779999,238.919998,4872000
08/01/2019,237.940002,238.660004,235.789993,237.919998,4845800
07/01/2019,234.839996,236.880005,232.949997,235.360001,5101600
04/01/2019,230,235.179993,229.729996,234.279999,7343700
03/01/2019,231.25,231.419998,226.360001,226.720001,7350200
02/01/2019,229.270004,234,229.139999,233.360001,5319500
31/12/2018,232.330002,233.259995,231.050003,233.199997,5079600
28/12/2018,232.710007,233.809998,229.669998,230.479996,7266800
27/12/2018,225.539993,231.369995,222.529999,231.259995,7952000
26/12/2018,219.190002,228.740005,216.970001,228.710007,9761100
24/12/2018,222.5,223.309998,217.880005,218.100006,7024000
