Date,Open,High,Low,Close,Volume
30/01/2019,38.689999,38.689999,38.689999,38.689999,0
29/01/2019,38.310001,39.290001,38,38.689999,14856700
28/01/2019,38.599998,39.990002,38.540001,38.84,31457900
25/01/2019,37.82,38.09,37.110001,37.279999,31311100
24/01/2019,40.119999,40.639999,38.650002,38.720001,25703500
23/01/2019,39.68,42.5,39.599998,40.02,33358200
22/01/2019,37.470001,40.869999,37.400002,40.599998,40860000
18/01/2019,36.91,37.509998,36.349998,37.080002,34339800
17/01/2019,38.669998,38.709999,37.41,38.040001,26825600
16/01/2019,37.299999,38.41,37.139999,38.32,24093700
15/01/2019,39.220001,39.240002,37.610001,37.66,31032700
14/01/2019,40.349998,40.43,38.82,39.459999,26145300
11/01/2019,41.169998,41.32,39.240002,39.310001,30928100
10/01/2019,41.75,42.299999,40.610001,40.650002,27227900
09/01/2019,41.66,42.009998,40.540001,41.080002,32746700
08/01/2019,42.169998,43.630001,41.900002,42,27251900
07/01/2019,43.509998,44.150002,42.349998,42.939999,33578900
04/01/2019,45.689999,46.07,43.740002,43.939999,40874900
03/01/2019,46.470001,48.650002,46.259998,47.709999,41831000
02/01/2019,48.549999,48.799999,45.32,45.5,38620000
31/12/2018,47.470001,48.09,46.869999,46.880001,38709300
28/12/2018,48.880001,50.34,47.549999,48.82,49393100
27/12/2018,49.639999,51.990002,48.400002,48.77,68366900
26/12/2018,49.130001,50.369999,46.700001,46.900002,53308500
24/12/2018,47.700001,49.450001,47.419998,49.349998,34218000
21/12/2018,44.82,47.68,44.16,47.16,76668100
20/12/2018,43.720001,46.16,42.98,44.75,63637300
19/12/2018,42.73,43.959999,40.599998,42.619999,71714300
18/12/2018,41.779999,43.98,41.709999,42.84,53743900
17/12/2018,40.970001,43.41,40.32,42.669998,58050600
14/12/2018,39.889999,40.860001,39.389999,40.549999,34963500
13/12/2018,39.02,39.919998,38.549999,39.009998,35650800
12/12/2018,38.799999,39.669998,38.32,39.669998,32001300
11/12/2018,38.73,41.290001,38.59,39.98,41753600
10/12/2018,40.369999,42.380001,39.610001,40.110001,57752100
07/12/2018,37.689999,41.009998,36.900002,40.299999,63175100
06/12/2018,39.799999,41.66,37.439999,37.580002,83733200
04/12/2018,32.919998,37.41,32.23,36.779999,69285700
03/12/2018,32.040001,33,31.83,32.5,38314900
