date,close,high,low,open,volume
01/02/2016,16489.26,16562.18,16373.22,16487.72,0
29/01/2016,16487.72,16487.72,16196.55,16196.55,0
28/01/2016,16196.55,16347.24,16136.35,16280.98,0
27/01/2016,16280.98,16280.98,16105.38,16182.86,0
26/01/2016,16179.02,16190.94,15945.1,16146.98,0
25/01/2016,16146.98,16198.49,16070.48,16127.99,0
22/01/2016,16127.99,16134.6,15833.56,15833.56,0
21/01/2016,15833.56,15847.03,15635.93,15641.01,0
20/01/2016,15641.01,16114.56,15603.13,16114.56,0
19/01/2016,16114.56,16192.38,15958.81,15958.81,0
18/01/2016,15958.81,16225.28,15952.32,16160.6,0
15/01/2016,16160.6,16472.49,16082.39,16413.27,0
14/01/2016,16413.27,16696.3,16326.9,16695.77,0
13/01/2016,16695.77,16812.65,16673.58,16687.91,0
12/01/2016,16687.91,16806.77,16658.32,16658.32,0
11/01/2016,16658.32,16746.34,16643.66,16732.66,0
08/01/2016,16732.66,16948.75,16732.66,16792.22,0
07/01/2016,16792.22,17058.98,16634.31,17058.98,0
06/01/2016,17058.98,17205.57,16953.64,17205.03,0
05/01/2016,17205.03,17223.04,17101.06,17122.15,0
04/01/2016,17122.15,17431.78,17082.68,17429.82,0
31/12/2015,17429.82,17519.68,17417.97,17519.67,0
30/12/2015,17519.67,17569.39,17469.5,17569.39,0
29/12/2015,17569.39,17569.39,17395.71,17415.1,0
24/12/2015,17415.1,17424.91,17391.88,17391.88,0
23/12/2015,17391.88,17403.67,17166.18,17166.18,0
22/12/2015,17166.18,17187.99,17063.21,17076.86,0
21/12/2015,17076.86,17206.19,17072.68,17105.87,0
18/12/2015,17105.87,17206.1,17085.44,17177.28,0
17/12/2015,17177.28,17273.46,17075.94,17075.94,0
16/12/2015,17075.94,17089.52,16999.56,16999.56,0
15/12/2015,16999.56,17028.63,16772.57,16772.57,0
14/12/2015,16772.57,16955.7,16772.57,16877.29,0
12/12/2015,16877.29,17080.25,16877.29,17080.25,0
11/12/2015,16877.29,17080.25,16877.29,17080.25,0
10/12/2015,17080.25,17141.08,17051.94,17139.85,0
09/12/2015,17139.85,17247.26,17110.64,17191.9,0
08/12/2015,17191.9,17391.77,17155.64,17356.1,0
07/12/2015,17356.1,17467.75,17352.26,17366.94,0
04/12/2015,17366.94,17392.5,17296.79,17391.87,0
03/12/2015,17391.87,17641.62,17391.87,17553.92,0
02/12/2015,17553.92,17584.68,17516.7,17516.76,0
01/12/2015,17516.76,17532.12,17405.48,17420.7,0
30/11/2015,17420.7,17420.7,17227.99,17265.1,0
28/11/2015,17265.1,17265.1,17150.57,17216.4,0
27/11/2015,17265.1,17265.1,17150.57,17216.4,0
26/11/2015,17216.4,17216.4,17104.61,17111.31,0
25/11/2015,17111.31,17120.91,16947.94,16949.97,0
24/11/2015,16949.97,17130.05,16857.71,17106.91,0
23/11/2015,17106.91,17190.61,17097.65,17189.11,0
20/11/2015,17189.11,17189.11,17113.55,17144.72,0
19/11/2015,17144.72,17197.54,17088.09,17089.09,0
18/11/2015,17089.09,17094.79,17014.76,17084.79,0
17/11/2015,17084.79,17084.79,16843.08,16844.38,0
16/11/2015,16844.38,16844.38,16679.08,16775.63,0
13/11/2015,16775.63,16869.58,16722.16,16869.5,0
12/11/2015,16869.5,17102.44,16844.39,17101.77,0
11/11/2015,17101,17163.5,17039.8,17039.8,0
10/11/2015,17039.82,17186.64,16994.57,17112.65,0
09/11/2015,17112.65,17245.51,17092.94,17165.92,0
06/11/2015,17165.92,17219.17,17099.07,17117.13,0
05/11/2015,17117.13,17203.11,17094.33,17182.5,0
04/11/2015,17182.5,17275.05,17166.34,17188.95,0
03/11/2015,17188.95,17209.89,17159.32,17167.4,0
02/11/2015,17167.4,17178.38,17064.34,17117.21,0
30/10/2015,17117.21,17160.03,17084.87,17114.41,0
29/10/2015,17114.41,17147.6,17070.53,17143.95,0
28/10/2015,17143.95,17150.44,17008.68,17045.17,0
27/10/2015,17045.17,17178.66,17045.17,17178.66,0
26/10/2015,17178.66,17240.7,17171.04,17240.7,0
23/10/2015,17240.7,17258.56,17044.54,17044.54,0
22/10/2015,17044.54,17044.54,16914.26,17036.68,0
21/10/2015,17036.68,17089.08,16929.92,16984.03,0
20/10/2015,16984.03,16999.66,16916.53,16917.34,0
19/10/2015,16917.34,16973.82,16870.97,16892.7,0
16/10/2015,16892.7,17069.24,16881.8,16949.5,0
15/10/2015,16949.5,16949.79,16811.51,16811.51,0
14/10/2015,16811.51,16898.03,16786.21,16898.03,0
13/10/2015,16898.03,17003.77,16869.78,16986.95,0
12/10/2015,16986.95,17088.89,16960.38,17085.92,0
09/10/2015,17085.92,17153.84,17003.81,17003.81,0
08/10/2015,17003.81,17047.94,16932.91,17031.22,0
07/10/2015,17113.01,17205.07,17043.47,17132.82,0
06/10/2015,17132.82,17147.93,17040.61,17110.28,0
05/10/2015,17110.28,17110.28,16796.08,16796.08,0
02/10/2015,16796.08,16893.72,16698,16763.65,0
01/10/2015,16763.65,16894.21,16683.02,16683.02,0
30/09/2015,16683.02,16683.02,16442.49,16442.49,0
29/09/2015,16442.49,16614.16,16435.66,16614.16,0
28/09/2015,16614.16,16800.77,16614.16,16799.87,0
25/09/2015,16799.87,16831.44,16514.53,16514.53,0
24/09/2015,16514.53,16726.45,16489.56,16659.85,0
23/09/2015,16659.85,16702.84,16480.59,16529.98,0
22/09/2015,16529.98,16901.8,16529.98,16893.31,0
21/09/2015,16893.31,17009.86,16877.15,16950.73,0
18/09/2015,16950.73,17044.68,16885.37,17043.45,0
17/09/2015,17043.45,17101.69,17006.88,17061.97,0
16/09/2015,17061.97,17090.57,16961.84,16961.84,0
15/09/2015,16961.84,16990.94,16819.52,16925.69,0
14/09/2015,16925.69,17072.86,16901.93,16968.4,0
11/09/2015,16968.4,17048.64,16946.99,17020.06,0
10/09/2015,17020.06,17153.28,17006.65,17153.28,0
09/09/2015,17153.28,17244.08,17000.28,17000.28,0
08/09/2015,17000.28,17068.4,16842.52,16842.52,0
07/09/2015,16842.52,16872.6,16804.37,16861.76,0
04/09/2015,16808.02,17087.24,16808.02,17087.24,0
03/09/2015,17087.24,17110.03,16885.73,16885.73,0
02/09/2015,16885.73,16954.17,16794.68,16840.36,0
01/09/2015,16840.36,17106.36,16783.86,17106.36,0
28/08/2015,17106.36,17106.36,16880.83,16921.95,0
27/08/2015,16921.95,16944.17,16601.31,16601.31,0
26/08/2015,16601.31,16811.88,16440.46,16721.55,0
25/08/2015,16721.55,16754.29,16213.56,16214.28,0
24/08/2015,16214.28,16876.6,15963.42,16876.6,0
21/08/2015,16876.6,17239.37,16876.6,17239.37,0
20/08/2015,17239.37,17399.21,17223.03,17398.55,0
19/08/2015,17398.55,17616.94,17398.55,17616.94,0
18/08/2015,17616.94,17639.48,17580.08,17608.89,0
17/08/2015,17608.89,17692.01,17542.44,17620.93,0
14/08/2015,17620.93,17689.57,17595.47,17595.47,0
13/08/2015,17595.47,17622.7,17437.92,17438.09,0
12/08/2015,17438.09,17666.96,17369.84,17666.96,0
11/08/2015,17666.96,17760.99,17660.4,17760.88,0
10/08/2015,17760.88,17760.88,17569.54,17655.83,0
07/08/2015,17655.83,17747.49,17655.83,17745.84,0
06/08/2015,17745.84,17777.6,17702.23,17775.08,0
05/08/2015,17775.08,17775.08,17676.59,17734.43,0
04/08/2015,17734.43,17740.11,17630.31,17670.11,0
03/08/2015,17670.11,17683.83,17590.74,17677.4,0
31/07/2015,17677.4,17677.4,17521,17521,0
30/07/2015,17521,17636.88,17437.38,17512.81,0
29/07/2015,17512.81,17532.19,17387.23,17387.89,0
28/07/2015,17387.89,17413.01,17267.38,17267.56,0
27/07/2015,17267.56,17506.58,17267.56,17499.11,0
24/07/2015,17499.11,17642.45,17490.88,17619.1,0
23/07/2015,17619.1,17714.96,17603.31,17645.65,0
22/07/2015,17645.65,17756.07,17633.49,17755.89,0
21/07/2015,17755.89,17818.5,17738.59,17781.42,0
20/07/2015,17781.42,17856.9,17736.89,17755.91,0
17/07/2015,17755.91,17794.82,17722.47,17765.37,0
16/07/2015,17765.37,17772.94,17637.08,17637.08,0
15/07/2015,17637.08,17656.97,17571.92,17642.4,0
14/07/2015,17642.4,17724.45,17562,17708.88,0
13/07/2015,17708.88,17708.88,17486.27,17486.27,0
10/07/2015,17486.27,17492.97,17296,17296,0
09/07/2015,17296,17327.73,17112.12,17112.86,0
08/07/2015,17112.86,17277.13,17100.36,17212.93,0
07/07/2015,17212.93,17469.63,17212.93,17443.28,0
06/07/2015,17443.28,17614.01,17432.19,17613.46,0
05/07/2015,17613.46,17686.02,17593.9,17686.02,0
03/07/2015,17613.46,17686.02,17593.9,17686.02,0
02/07/2015,17686.02,17717.05,17657.23,17717.05,0
01/07/2015,17717.05,17752.49,17531.5,17531.5,0
30/06/2015,17531.5,17625.6,17403.36,17534.67,0
29/06/2015,17534.67,17822.33,17384.07,17822.33,0
26/06/2015,17822.33,17944.88,17800.62,17944.88,0
25/06/2015,17944.88,17983.35,17869.64,17924.78,0
24/06/2015,17924.78,18030.16,17873.16,17997.62,0
23/06/2015,17997.62,18016.48,17905.56,17906.29,0
22/06/2015,17906.29,17906.29,17704.99,17704.99,0
19/06/2015,17704.99,17764.1,17671.47,17678.9,0
18/06/2015,17678.9,17707.34,17531.14,17706.17,0
17/06/2015,17706.17,17820.03,17653.75,17736.19,0
16/06/2015,17736.19,17760.27,17579.09,17728.73,0
15/06/2015,17728.73,17949.82,17722.74,17949.09,0
12/06/2015,17949.09,18089.45,17885.94,18089.45,0
11/06/2015,18089.45,18140.54,18025.04,18030.13,0
10/06/2015,18030.13,18047.14,17825.12,17839.79,0
09/06/2015,17839.79,17927.47,17777.57,17878.43,0
08/06/2015,17878.43,17948.28,17878.43,17931.29,0
05/06/2015,17931.29,18090.42,17903.76,18090.42,0
04/06/2015,18090.42,18263.73,18050.44,18263.46,0
03/06/2015,18263.46,18393.16,18220.15,18220.31,0
02/06/2015,18220.31,18297.52,18137.33,18220.2,0
01/06/2015,18220.2,18256.44,18133,18154.42,0
29/05/2015,18154.42,18295.12,18120.54,18237,0
28/05/2015,18237,18241.59,18176.43,18237.47,0
27/05/2015,18237.47,18252.35,18074.7,18098.81,0
26/05/2015,18098.81,18205.44,18079.2,18192.69,0
22/05/2015,18192.69,18248.04,18153.51,18154.55,0
21/05/2015,18154.55,18155.55,18086.92,18135.53,0
20/05/2015,18135.53,18187.33,18099.18,18176.13,0
19/05/2015,18176.13,18197.48,18021.55,18022.21,0
18/05/2015,18022.21,18074.08,17972.85,18020.42,0
15/05/2015,18020.42,18049.2,17929.33,17929.33,0
14/05/2015,17929.33,17942.61,17764.9,17861.53,0
13/05/2015,17861.53,17887.33,17689.23,17689.23,0
12/05/2015,17689.23,17870.64,17587.96,17870.64,0
11/05/2015,17870.64,17984.77,17853.03,17935.93,0
08/05/2015,17935.93,18161.18,17447.96,17447.96,0
07/05/2015,17447.96,17469.47,17220.51,17412.08,0
06/05/2015,17412.08,17499.54,17379.5,17452.07,0
05/05/2015,17452.07,17629.62,17452.07,17468.27,0
01/05/2015,17468.27,17489.25,17375.27,17474.63,0
30/04/2015,17474.63,17514.85,17351.39,17481.19,0
29/04/2015,17481.19,17687.69,17480.77,17659.39,0
28/04/2015,17659.39,17798.16,17555.96,17784.67,0
27/04/2015,17784.67,17791.63,17646.77,17729.36,0
24/04/2015,17729.36,17763.33,17683.45,17684.73,0
23/04/2015,17684.73,17684.73,17560.89,17635.55,0
22/04/2015,17635.55,17775.36,17588.81,17712.55,0
21/04/2015,17712.55,17760.05,17603.47,17603.47,0
20/04/2015,17603.47,17667.01,17547.83,17572.43,0
17/04/2015,17572.43,17781.47,17560.81,17730.27,0
16/04/2015,17730.27,17899.16,17730.27,17873.53,0
15/04/2015,17873.53,17904.33,17857.09,17858.81,0
14/04/2015,17858.81,17881.21,17808.4,17829.83,0
13/04/2015,17829.83,17886.05,17795.4,17875.11,0
10/04/2015,17875.11,17875.11,17715.54,17715.54,0
09/04/2015,17715.54,17715.54,17561.07,17561.47,0
08/04/2015,17561.47,17627.43,17521.23,17521.48,0
07/04/2015,17521.48,17521.48,17268.62,17268.83,0
02/04/2015,17268.83,17268.83,17123.41,17123.41,0
01/04/2015,17123.41,17201.03,17039.55,17090.64,0
31/03/2015,17090.64,17307.55,17077.27,17208.1,0
30/03/2015,17208.1,17286.07,17161.96,17162.64,0
27/03/2015,17162.64,17322.1,17154.44,17260.56,0
26/03/2015,17260.56,17502.31,17200.37,17502.31,0
25/03/2015,17502.31,17627.34,17498.93,17579.24,0
24/03/2015,17579.24,17655.81,17503.33,17551.23,0
23/03/2015,17551.23,17551.23,17489.45,17537.62,0
20/03/2015,17537.62,17547.18,17420.82,17438.15,0
19/03/2015,17438.15,17476.24,17363.74,17363.74,0
18/03/2015,17363.74,17376,17202.72,17202.91,0
17/03/2015,17202.91,17248.22,17100.83,17200.95,0
16/03/2015,17200.95,17207.27,17108.23,17109.47,0
13/03/2015,17109.47,17117.45,17060.9,17061.13,0
12/03/2015,17061.13,17068.54,16947.86,16948.85,0
11/03/2015,16948.85,16991.38,16818.5,16922.49,0
10/03/2015,16922.49,17180.58,16922.49,17167.07,0
09/03/2015,17167.07,17272.41,17149.56,17272.21,0
06/03/2015,17272.21,17357.35,17260.61,17310.31,0
05/03/2015,17310.31,17319.71,17135.65,17135.65,0
04/03/2015,17135.65,17159.12,17059.73,17146.02,0
03/03/2015,17146.02,17293.06,17142.94,17249.92,0
02/03/2015,17249.92,17335.01,17239.77,17273.82,0
27/02/2015,17273.82,17277.92,17214.09,17249.8,0
26/02/2015,17249.8,17249.8,17162.29,17188.27,0
25/02/2015,17188.27,17207.71,17141.03,17201.91,0
24/02/2015,17201.91,17207.68,17095.24,17167.98,0
23/02/2015,17167.98,17169.92,17076.44,17122.55,0
20/02/2015,17122.55,17122.55,17016.82,17049.79,0
19/02/2015,17049.79,17049.79,16981.59,17002.14,0
18/02/2015,17002.14,17016.2,16887.7,16887.7,0
17/02/2015,16887.7,16955.36,16834.79,16861.24,0
16/02/2015,16861.24,16869.86,16819.58,16847.78,0
13/02/2015,16847.78,16917.46,16806.84,16809.42,0
12/02/2015,16809.42,16809.42,16608.89,16632.6,0
11/02/2015,16632.6,16671.14,16595.04,16658.74,0
10/02/2015,16658.74,16677.91,16565.23,16579.21,0
09/02/2015,16579.21,16685.83,16488.24,16685.63,0
06/02/2015,16685.63,16723.34,16614.36,16694.99,0
05/02/2015,16694.99,16694.99,16487.25,16571.64,0
04/02/2015,16571.64,16584.37,16486.8,16570.3,0
03/02/2015,16570.3,16578.19,16353.79,16355.56,0
02/02/2015,16355.56,16379.75,16262.15,16305.77,0
30/01/2015,16305.77,16420.6,16304.29,16359.02,0
29/01/2015,16359.02,16425.73,16273.1,16425.73,0
28/01/2015,16425.73,16431.03,16344.86,16353.88,0
27/01/2015,16353.88,16524.87,16340.69,16470.52,0
26/01/2015,16470.52,16480.09,16373.7,16458.9,0
23/01/2015,16458.9,16491.77,16378.79,16378.94,0
22/01/2015,16378.94,16395.16,16250.58,16253.31,0
21/01/2015,16253.31,16253.31,16116.31,16126.56,0
20/01/2015,16126.56,16178.76,16065.29,16067.19,0
19/01/2015,16067.19,16067.19,15922.51,15922.51,0
16/01/2015,15922.51,15931.75,15780.57,15915.29,0
15/01/2015,15915.29,15963.19,15752.2,15872.09,0
14/01/2015,15872.09,16084.97,15817.85,16084.97,0
13/01/2015,16084.97,16109.69,15943.69,15943.69,0
12/01/2015,15943.69,16048.2,15902.04,16010.96,0
09/01/2015,16010.96,16085.96,15961.39,16085.54,0
08/01/2015,16085.54,16086.48,15851.69,15851.69,0
07/01/2015,15851.69,15924.21,15778.65,15778.65,0
06/01/2015,15778.65,15980.24,15778.42,15921.68,0
05/01/2015,15921.68,16141.37,15910.47,16051.96,0
02/01/2015,16051.96,16103.09,15977.7,16085.44,0
31/12/2014,16085.44,16085.44,15969.44,15990.31,0
30/12/2014,15990.31,16051.74,15955.6,16050.71,0
29/12/2014,16050.71,16166.34,16019.81,16104.92,0
27/12/2014,16104.92,16127.69,16059.52,16094.23,0
24/12/2014,16104.92,16127.69,16059.52,16094.23,0
23/12/2014,16094.23,16094.23,15991.32,15991.54,0
22/12/2014,15991.54,15996.27,15888.91,15888.91,0
19/12/2014,15888.91,15907.92,15732.71,15732.71,0
18/12/2014,15732.71,15739.17,15443.98,15443.98,0
17/12/2014,15443.98,15474.09,15321.34,15426.8,0
16/12/2014,15426.8,15426.8,15151.55,15233.9,0
15/12/2014,15233.9,15476.19,15233.9,15377.1,0
12/12/2014,15377.1,15663.52,15377.1,15663.52,0
11/12/2014,15663.52,15742.68,15617.25,15737.52,0
10/12/2014,15737.52,15851.06,15714.01,15714.28,0
09/12/2014,15714.28,15952.47,15714.28,15952.47,0
08/12/2014,15952.47,16005.44,15949.12,16002.88,0
05/12/2014,16002.88,16002.88,15840.51,15840.51,0
04/12/2014,15840.51,15911.37,15811.55,15811.55,0
03/12/2014,15811.55,15857.64,15791.47,15832.95,0
02/12/2014,15832.95,15832.95,15719.77,15719.77,0
01/12/2014,15719.77,15851.76,15693.2,15851.76,0
28/11/2014,15851.76,15895.06,15786.67,15889.66,0
27/11/2014,15889.66,15916.12,15787.46,15788.43,0
26/11/2014,15788.43,15788.43,15788.43,15788.43,0
25/11/2014,15831.55,15843.98,15710.06,15710.06,0
24/11/2014,15710.06,15729.74,15674.05,15691.62,0
21/11/2014,15691.62,15748.43,15584.86,15604.52,0
20/11/2014,15604.52,15605.23,15537.74,15601.88,0
19/11/2014,15601.88,15730.78,15580.61,15699.43,0
18/11/2014,15699.43,15744.42,15648.63,15648.63,0
17/11/2014,15648.63,15659.39,15529.16,15644.12,0
14/11/2014,15644.12,15653.87,15590.25,15631.89,0
13/11/2014,15631.89,15684.77,15593,15604.27,0
12/11/2014,15604.27,15646.27,15552.88,15630.69,0
11/11/2014,15630.69,15689.88,15596.23,15596.23,0
10/11/2014,15596.23,15596.23,15437.22,15464.53,0
07/11/2014,15464.53,15582.05,15434.77,15515.13,0
06/11/2014,15515.13,15543.05,15452.55,15526.33,0
05/11/2014,15526.33,15526.33,15394.11,15394.11,0
04/11/2014,15394.11,15511.22,15369.48,15453.15,0
03/11/2014,15453.15,15546.8,15438.43,15501.37,0
31/10/2014,15501.37,15533.9,15298.32,15298.32,0
30/10/2014,15298.32,15300.39,15172.81,15234.14,0
29/10/2014,15234.14,15281,15123.35,15123.35,0
28/10/2014,15123.35,15154.16,15040.06,15040.39,0
27/10/2014,15040.39,15170.75,15009.53,15089.55,0
24/10/2014,15089.55,15152.07,15070.15,15135.99,0
23/10/2014,15135.99,15176.47,14989.18,15170.06,0
22/10/2014,15170.06,15183.09,15024.83,15024.97,0
21/10/2014,15024.97,15024.97,14709.61,14755.97,0
20/10/2014,14755.97,14802.29,14675.48,14757.62,0
17/10/2014,14757.62,14757.62,14479.68,14480.09,0
16/10/2014,14480.09,14592.1,14193.37,14426.74,0
15/10/2014,14426.74,14799.63,14395.02,14669.76,0
14/10/2014,14669.76,14688.52,14443.91,14543.98,0
13/10/2014,14543.98,14648.34,14475.95,14641.58,0
10/10/2014,14641.58,14811.33,14535.14,14811.33,0
09/10/2014,14811.33,15097.54,14794.74,14933.52,0
08/10/2014,14933.52,15100.27,14907.94,15099.22,0
07/10/2014,15099.22,15277.03,15088.15,15277.01,0
06/10/2014,15277.01,15339.75,15230.16,15230.16,0
03/10/2014,15230.16,15230.16,15230.16,15230.16,0
02/10/2014,15005.19,15262.58,15005.19,15210.89,0
01/10/2014,15210.89,15385.41,15187.84,15379.72,0
30/09/2014,15379.72,15455.48,15317.99,15390.07,0
29/09/2014,15390.07,15403.92,15324.81,15383.69,0
27/09/2014,15383.69,15425.91,15276.48,15425.91,0
26/09/2014,15383.69,15425.91,15276.48,15425.91,0
25/09/2014,15425.91,15596.16,15385.95,15537.61,0
24/09/2014,15537.61,15583.89,15466.89,15533.71,0
23/09/2014,15533.71,15746.67,15496.52,15744.61,0
22/09/2014,15744.61,15859.38,15732.22,15859.1,0
19/09/2014,15859.1,15941.78,15722.81,15722.81,0
18/09/2014,15722.81,15732.02,15573.33,15576.72,0
17/09/2014,15576.72,15681.1,15576.72,15593.05,0
16/09/2014,15593.05,15649.49,15498.97,15649.23,0
15/09/2014,15649.23,15711.85,15614.69,15711.85,0
12/09/2014,15711.85,15736.97,15617.73,15621.35,0
11/09/2014,15621.35,15818.33,15581.08,15672.66,0
10/09/2014,15672.66,15790.26,15660.71,15786.87,0
09/09/2014,15786.87,15828.52,15680.82,15768.25,0
08/09/2014,15768.25,15924.59,15682.6,15924.59,0
05/09/2014,15924.59,16000.55,15911.17,15995.79,0
04/09/2014,15995.79,16004.92,15936.23,15991.9,0
03/09/2014,15991.9,16058.21,15965.43,15965.43,0
02/09/2014,15965.43,15994.58,15891.44,15957.13,0
01/09/2014,15957.13,15957.13,15873.93,15885.72,0
29/08/2014,15885.72,15921.27,15800.99,15910.86,0
28/08/2014,15910.86,16029.83,15891.59,16024.64,0
27/08/2014,16024.64,16075.27,15881.08,15881.08,0
26/08/2014,15998,15998,15881.08,15881.08,0
22/08/2014,15881.08,15894.89,15808.51,15838.57,0
21/08/2014,15838.57,15838.57,15742.99,15748.92,0
20/08/2014,15748.92,15904.92,15724.71,15895.26,0
19/08/2014,15895.26,15928.68,15796.37,15796.37,0
18/08/2014,15796.37,15805.94,15667.81,15667.81,0
15/08/2014,15667.81,15779.61,15657.99,15675.56,0
14/08/2014,15675.56,15694.7,15497.12,15527.48,0
13/08/2014,15527.48,15536.1,15381.09,15465.81,0
12/08/2014,15465.81,15515.8,15447.8,15460.73,0
11/08/2014,15460.73,15478.3,15243.03,15243.38,0
08/08/2014,15243.38,15273.06,15091.24,15240.1,0
07/08/2014,15240.1,15336,15230.11,15262.72,0
06/08/2014,15262.72,15351.91,15143.84,15351.91,0
05/08/2014,15351.91,15420.01,15336.57,15362.57,0
04/08/2014,15362.57,15444.77,15307.11,15402.7,0
01/08/2014,15402.7,15496.69,15280.31,15495.64,0
31/07/2014,15495.64,15668.2,15448.31,15629.84,0
30/07/2014,15629.84,15734.37,15611.29,15687.02,0
29/07/2014,15687.02,15742.69,15616.53,15616.53,0
28/07/2014,15616.53,15735.05,15575.58,15691.81,0
25/07/2014,15691.81,15804.03,15681.87,15748.69,0
24/07/2014,15748.69,15748.69,15667.76,15725.96,0
23/07/2014,15725.96,15734.5,15650.73,15650.73,0
22/07/2014,15650.73,15661.51,15554.28,15557.83,0
21/07/2014,15486.1,15567.52,15427.21,15556.84,0
18/07/2014,15556.84,15556.84,15423.94,15554.01,0
17/07/2014,15554.01,15606.85,15504.92,15600.23,0
16/07/2014,15600.23,15615.27,15440.48,15440.48,0
15/07/2014,15440.48,15594.54,15439.97,15577.71,0
14/07/2014,15577.71,15600.17,15451.42,15451.42,0
11/07/2014,15451.42,15556.42,15425.39,15439.87,0
10/07/2014,15439.87,15584.92,15331.32,15549.63,0
09/07/2014,15549.63,15665.26,15488.69,15652.48,0
08/07/2014,15652.48,15908.73,15640.16,15892.3,0
07/07/2014,15892.3,16058.74,15884.05,16050.16,0
04/07/2014,16050.16,16099.88,16028.96,16028.96,0
03/07/2014,16028.96,16046.78,15897.11,15897.11,0
02/07/2014,15897.11,15934.73,15839.36,15840.87,0
01/07/2014,15840.87,15848.74,15723.56,15723.56,0
30/06/2014,15723.56,15751.04,15674.03,15681.46,0
29/06/2014,15681.46,15681.46,15681.46,15681.46,0
27/06/2014,15681.46,15699.42,15632.33,15646.83,0
26/06/2014,15646.83,15650.25,15451.61,15453.95,0
25/06/2014,15453.95,15560.18,15380.14,15547.21,0
24/06/2014,15547.21,15710.04,15510.79,15675.31,0
23/06/2014,15675.31,15791.42,15675.31,15791.42,0
20/06/2014,15791.42,15797.52,15682.09,15683.88,0
19/06/2014,15683.88,15797.84,15624.12,15624.13,0
18/06/2014,15624.2,15667.26,15585.45,15585.45,0
17/06/2014,15585.46,15764.92,15554.36,15706.73,0
16/06/2014,15706.73,15847.07,15668.05,15814.78,0
13/06/2014,15814.81,16125.81,15761.81,16125.81,0
12/06/2014,16125.95,16151.43,16071.2,16087.6,0
11/06/2014,16087.63,16221.54,16008.75,16210.63,0
10/06/2014,16210.64,16228.82,16161.78,16218.34,0
09/06/2014,16218.36,16273.31,16185.61,16232.86,0
06/06/2014,16232.9,16232.9,15995.49,15995.49,0
05/06/2014,15995.49,16024.53,15931.71,15986.46,0
04/06/2014,15986.47,15997.72,15941.56,15971.92,0
03/06/2014,15971.89,16122.74,15947.99,16084.4,0
02/06/2014,16084.4,16111.4,16010.25,16010.25,0
30/05/2014,16010.25,16052.22,15933.33,15954.79,0
29/05/2014,15954.82,16022.61,15925.81,15935.41,0
28/05/2014,15935.43,15944.42,15829.74,15843.96,0
27/05/2014,15843.93,15851.97,15703.58,15706.01,0
